Order,PID,MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,price_per_sqft,total_bathrooms,age_at_sale,quality_x_area,SalePrice_log,age_group
2561,534476100,20,80.0,-0.065578955011628,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,144.0,TA,TA,CBlock,TA,TA,No,ALQ,996.0,Unf,0.0,60.0,1056.0,GasA,Ex,Y,FuseA,1216,0,0,-0.5487671825444344,1.0,0.0,1,0,3,1,TA,7,Typ,0,Unknown,Attchd,1951.0,RFn,280.0,TA,TA,Y,0,0,0,0,0,0,0,5,2006,WD ,Normal,135000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-246005.96444935715,1.0,55,-2.743835912722172,11.81303746480054,Old
43,528138020,20,79.0,0.4962166617393027,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,240.0,Gd,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1794.0,1822.0,GasA,Ex,Y,SBrkr,1822,0,0,0.652393487368145,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,678.0,TA,TA,Y,0,119,0,0,0,0,0,2,2010,WD ,Normal,259000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,396999.6712334539,2.0,5,5.21914789894516,12.464587201678082,New
2174,908127100,90,81.0,0.2128341314852396,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,TA,Y,SBrkr,816,0,0,-1.3416125092194042,1.0,0.0,1,0,3,1,TA,5,Typ,0,Unknown,Unknown,1979.0,Unknown,0.0,Unknown,Unknown,Y,0,32,0,0,0,0,0,5,2007,WD ,Normal,118500.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-88326.54673810945,1.0,17,-8.049675055316426,11.682676678340282,Recent
205,903430080,70,52.0,-0.8770891205616237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,GasA,Ex,Y,SBrkr,662,662,0,-0.3346989443421924,0.0,1.0,1,0,3,1,TA,6,Typ,0,Unknown,Detchd,1920.0,Unf,180.0,TA,TA,Y,0,0,112,0,0,0,0,2,2010,WD ,Normal,122000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-364506.6770072288,1.0,90,-2.0081936660531547,11.711784520403112,Old
1474,907405140,60,65.0,-0.2084504630309935,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,196.0,Gd,TA,PConc,Gd,TA,No,GLQ,706.0,Unf,0.0,150.0,856.0,GasA,Ex,Y,SBrkr,856,854,0,0.4303967958991534,1.0,0.0,2,1,3,1,Gd,8,Typ,0,Unknown,Attchd,2003.0,RFn,548.0,TA,TA,Y,0,61,0,0,0,0,0,2,2008,WD ,Normal,208500.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,484436.69187735725,2.5,5,3.012777571294074,12.24769911637256,New
2101,906378170,20,91.0,0.0651174158026088,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1494.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,0.0022603194946697,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,840.0,TA,TA,Y,160,33,0,0,0,0,0,8,2007,New,Partial,279500.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,123655085.33599631,2.0,1,0.015822236462688,12.54076114938842,New
69,528458070,60,72.0,-0.1848456051843157,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,Ex,Y,SBrkr,764,783,0,0.1073123252791032,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Unknown,Attchd,2009.0,Unf,614.0,TA,TA,Y,169,45,0,0,0,0,0,6,2010,Con,Normal,215200.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2005361.4479072853,2.5,1,0.7511862769537225,12.279327754099118,New
1876,534202030,20,68.0,0.0282192959054335,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,196.0,TA,TA,CBlock,TA,TA,No,BLQ,695.0,Unf,0.0,519.0,1214.0,GasA,TA,Y,SBrkr,1214,0,0,-0.5527314091778092,0.0,0.0,2,0,3,1,TA,5,Typ,1,Fa,Attchd,1967.0,RFn,318.0,TA,TA,Y,0,111,0,0,0,0,0,7,2007,WD ,Normal,143000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-258715.16911389792,2.0,40,-2.7636570458890457,11.870606902224589,Old
2323,527146135,160,68.0,0.3702412624944013,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2062.0,2062.0,GasA,Ex,Y,SBrkr,2079,608,0,2.3669215063027678,0.0,0.0,2,1,4,1,Gd,9,Typ,0,Unknown,Attchd,1994.0,Fin,618.0,TA,TA,Y,168,12,0,0,0,0,0,12,2006,WD ,Normal,270000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,114072.22389125676,2.5,12,18.93537205042214,12.506180941677355,Recent
138,535126040,20,137.0,0.7906562043531253,Pave,IR1,Lvl,AllPub,Corner,Gtl,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247.0,Rec,713.0,557.0,1517.0,GasA,Ex,Y,SBrkr,1888,0,0,0.783212966269515,0.0,0.0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,1966.0,Fin,578.0,TA,TA,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,190000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,242590.4679604324,2.5,44,4.69927779761709,12.154784614286667,Old
797,905478030,50,60.0,0.1591641389075302,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,Y,SBrkr,1148,568,0,0.4422894757992779,0.0,0.0,1,1,3,1,TA,8,Min2,1,Gd,Attchd,1949.0,Unf,281.0,TA,TA,Y,0,0,0,0,160,0,0,1,2009,WD ,Normal,131000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,296186.11151274847,1.5,60,2.21144737899639,11.78296023574194,Old
2181,908154195,20,128.0,3.622990673766597,Pave,IR1,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2008,2009,Hip,CompShg,CemntBd,CmentBd,1224.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,4010.0,Unf,0.0,1085.0,5095.0,GasA,Ex,Y,SBrkr,5095,0,0,7.139850372886086,1.0,1.0,2,1,2,1,Ex,15,Typ,2,Gd,Attchd,2008.0,Fin,1154.0,TA,TA,Y,546,484,0,0,0,0,17000,10,2007,New,Partial,183850.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25749.839338115395,2.5,-1,71.39850372886086,12.12188092593138,
2129,907187040,60,47.0,0.0859890795828291,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,646.0,988.0,GasA,Ex,Y,SBrkr,988,885,0,0.7534812665192037,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,RFn,597.0,TA,TA,Y,202,123,0,0,0,0,0,3,2007,WD ,Normal,235500.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,312549.2437096947,2.5,8,5.274368865634425,12.369470438714096,New
759,903481120,50,60.0,-0.6171872120603085,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1204.0,1204.0,GasA,TA,Y,FuseA,1204,462,0,0.3431838099649067,0.0,0.0,1,0,3,1,TA,4,Typ,0,Unknown,Detchd,1927.0,Unf,384.0,Fa,TA,Y,0,0,148,0,0,0,0,8,2009,WD ,Normal,135000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,393375.20034469233,1.0,82,2.0591028597894403,11.81303746480054,Old
542,531375130,20,60.0,0.2884939126885384,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,836.0,Unf,0.0,278.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,-0.7509427408465517,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Unknown,Detchd,2004.0,Unf,576.0,TA,TA,Y,0,42,0,0,0,0,0,6,2009,WD ,Normal,153000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-203743.8964088264,2.0,6,-3.754713704232758,11.938199736300923,New
1020,527302070,20,68.0,0.0866102600524785,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,174.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,747.0,Unf,0.0,513.0,1260.0,GasA,TA,Y,SBrkr,1260,0,0,-0.4615541966101876,1.0,0.0,2,0,3,1,TA,6,Typ,0,Unknown,Attchd,1983.0,Unf,598.0,TA,TA,Y,152,0,0,0,0,0,0,7,2008,WD ,Normal,181900.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-394103.2306410298,2.0,25,-3.230879376271313,12.111217862017217,Recent
2232,910200040,50,85.0,-0.2022386583344993,Pave,Reg,Lvl,AllPub,Corner,Gtl,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,793.0,793.0,GasW,TA,N,FuseF,997,520,0,0.0478489257784804,0.0,0.0,2,0,3,1,Fa,7,Typ,0,Unknown,Unknown,1979.0,Unknown,0.0,Unknown,Unknown,N,0,0,144,0,0,0,0,8,2007,WD ,Normal,115000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2403397.738381829,2.0,88,0.2392446288924024,11.652696102959752,Old
166,535457010,20,87.0,-0.0158845174396748,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,261.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1116.0,1116.0,GasA,TA,Y,SBrkr,1116,0,0,-0.7469785142131767,0.0,0.0,1,1,3,1,TA,5,Typ,0,Unknown,Attchd,1962.0,Unf,440.0,TA,TA,Y,0,0,0,0,385,0,0,2,2010,WD ,Normal,160000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-214196.2545850929,1.5,48,-4.48187108527906,11.982935344196433,Old
249,906225210,85,73.0,-0.1315483208883959,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747.0,Unf,0.0,189.0,936.0,GasA,Ex,Y,SBrkr,996,0,0,-0.9848321122156676,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Unknown,Attchd,1992.0,Unf,564.0,TA,TA,Y,120,0,0,0,0,0,0,4,2010,WD ,Normal,147000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-149264.0199041444,1.0,18,-5.908992673294006,11.898194668458824,Recent
1332,903225050,45,50.0,-0.496678200948322,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,Gd,Y,SBrkr,784,0,0,-1.4050401353534017,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Unknown,Unknown,1979.0,Unknown,0.0,Unknown,Unknown,Y,0,0,116,0,0,0,0,5,2008,WD ,Normal,109500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-77933.71679909919,1.0,84,-7.0252006767670085,11.603688960617085,Old
2018,903233050,70,51.0,-0.4979205618876208,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,939.0,939.0,GasA,Ex,Y,SBrkr,939,574,0,0.0399204725117307,0.0,0.0,1,1,4,1,TA,8,Typ,0,Unknown,Detchd,1933.0,Unf,180.0,Fa,Fa,N,24,0,150,0,0,0,0,5,2007,WD ,Normal,137500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3444348.008646318,1.5,87,0.1996023625586539,11.83138646878959,Old
447,528144020,20,79.0,-0.0729088845534911,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,268.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1502.0,1502.0,GasA,Ex,Y,SBrkr,1502,0,0,0.0181172260281691,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Unknown,Attchd,2009.0,RFn,644.0,TA,TA,Y,0,114,0,0,0,0,0,9,2009,New,Partial,233170.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12870071.81107425,2.0,0,0.1268205821971837,12.359527368950229,
1359,903429010,50,63.0,-0.7181911564253033,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,0.0,Gd,TA,BrkTil,Gd,Gd,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Ex,Y,SBrkr,825,784,0,0.2302033509137235,0.0,0.0,1,0,3,1,TA,7,Typ,0,Unknown,Detchd,1910.0,Unf,228.0,Fa,Fa,N,0,182,0,0,0,0,0,6,2008,WD ,Normal,127500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,553858.1410475859,1.0,98,1.3812201054823412,11.755879486687116,Old
2146,907252020,60,68.0,-0.0935320761458517,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1284.0,1284.0,GasA,Ex,Y,SBrkr,1284,885,0,1.3401868082586812,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,647.0,TA,TA,Y,192,87,0,0,0,0,0,8,2007,WD ,Normal,228500.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,170498.61899244663,2.5,5,10.72149446606945,12.339295865674435,New
1330,903204095,40,50.0,-0.1276970019765695,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,TA,Y,FuseA,779,0,156,-1.1057410245336006,0.0,0.0,1,0,2,1,TA,4,Typ,0,Unknown,Detchd,1988.0,Unf,308.0,TA,TA,P,0,0,0,0,0,0,600,8,2008,WD ,Normal,79500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-71897.48615281137,1.0,78,-5.528705122668002,11.283524879179666,Old
2844,909101330,30,60.0,-0.2534239290336111,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,2,3,1922,1955,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,498.0,498.0,GasA,TA,N,FuseF,498,0,0,-1.9719245439260047,0.0,0.0,1,0,1,1,TA,3,Typ,0,Unknown,Detchd,1922.0,Unf,216.0,Fa,Fa,N,0,0,100,0,0,0,0,2,2006,ConLD,Normal,35000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-17749.1578507952,1.0,84,-3.9438490878520094,10.463131911491969,Old
2151,907270040,60,66.0,0.7576094033677765,Pave,IR3,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,Unf,0.0,747.0,1028.0,GasA,Ex,Y,SBrkr,1210,1242,0,1.9011248768812223,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1998.0,Fin,683.0,TA,TA,Y,208,50,0,0,0,0,0,5,2007,WD ,Normal,267000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,140443.1677513005,2.5,9,15.20899901504978,12.495007682693725,New
435,528112040,20,95.0,0.1801600387816804,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1736.0,1736.0,GasA,Ex,Y,SBrkr,1736,0,0,0.4819317421330265,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,RFn,834.0,TA,TA,Y,319,90,0,0,0,0,0,7,2009,WD ,Normal,360000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,746993.7514525243,2.0,1,4.337385679197238,12.793862088206213,New
2123,907131060,60,57.0,-0.0132755594671473,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,6,1997,2006,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,539.0,Unf,0.0,96.0,635.0,GasA,Ex,Y,SBrkr,646,662,0,-0.3664127574091912,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Unknown,Attchd,1997.0,RFn,497.0,TA,TA,Y,142,54,0,0,0,0,0,5,2007,WD ,Normal,175000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-477603.45801652543,2.5,10,-2.1984765444551475,12.07254696717504,New
578,533254110,80,80.0,-0.065578955011628,Pave,Reg,Low,AllPub,FR2,Mod,Feedr,Norm,1Fam,SLvl,8,5,1976,1976,Gable,CompShg,Plywood,Plywood,200.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,392.0,392.0,GasA,Ex,Y,SBrkr,1487,1012,0,1.9942842027655316,0.0,0.0,2,1,4,1,TA,5,Typ,1,Gd,Attchd,1976.0,Unf,527.0,TA,TA,Y,0,64,0,0,0,0,0,1,2009,WD ,Abnorml,180500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,90508.66458737195,2.5,33,15.954273622124251,12.103491596905933,Old
2335,527214060,60,82.0,0.7359923230239769,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,Unf,0.0,644.0,1850.0,GasA,Ex,Y,SBrkr,1850,848,0,2.3887247527863287,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,2006.0,RFn,736.0,TA,TA,Y,250,0,0,0,0,0,0,7,2006,New,Partial,456666.3700000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,191175.8018446125,2.5,0,23.887247527863288,13.031710549280998,
2679,903231240,30,51.0,-0.4979205618876208,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489.0,Unf,0.0,279.0,768.0,GasA,TA,N,SBrkr,1015,0,0,-0.9471719591986066,0.0,0.0,1,0,3,1,TA,6,Min1,0,Unknown,Detchd,1925.0,Unf,450.0,TA,TA,Y,0,0,112,0,120,0,620,7,2006,WD ,Abnorml,88000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-92908.15584791591,1.0,81,-4.735859795993033,11.38510345703214,Old
1849,533236040,160,24.0,-0.929640988293964,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,Ex,Y,SBrkr,764,677,0,-0.1027916862897637,0.0,0.0,2,1,2,1,Gd,5,Typ,0,Unknown,Detchd,1999.0,Unf,492.0,TA,TA,Y,206,0,0,0,0,0,0,11,2007,WD ,Normal,174000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-1692743.9006059703,2.5,8,-0.8223334903181103,12.066816325306588,New
763,904301060,90,60.0,0.0835043577042314,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,-0.5804809956114331,3.0,0.0,3,0,3,1,TA,5,Typ,0,Unknown,Unknown,1979.0,Unknown,0.0,Unknown,Unknown,Y,120,0,0,0,0,0,0,3,2009,WD ,Alloca,179000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-308364.9617356645,3.0,22,-2.902404978057165,12.095146671399466,Recent
